InputStoryid	rightanswer	wronganswer
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	julies	said
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	julies	let
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	julies	team
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	first	julies
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	first	teammates
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	first	said
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	first	let
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	first	team
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	goal	julies
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	goal	teammates
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	goal	said
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	goal	let
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	goal	team
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	game	julies
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	game	teammates
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	game	said
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	game	let
42b12f6d-811e-4a0f-bd1f-5d7fdde74973	game	team
42ec495b-77fc-430f-9f15-cdb406563528	wasnt	hated
42ec495b-77fc-430f-9f15-cdb406563528	meant	hated
43268de7-65f6-4d73-8ff4-9ca912308fba	left	sent
43268de7-65f6-4d73-8ff4-9ca912308fba	left	text
43268de7-65f6-4d73-8ff4-9ca912308fba	left	asking
43268de7-65f6-4d73-8ff4-9ca912308fba	left	wanted
43268de7-65f6-4d73-8ff4-9ca912308fba	left	movie
43268de7-65f6-4d73-8ff4-9ca912308fba	angry	sent
43268de7-65f6-4d73-8ff4-9ca912308fba	angry	text
43268de7-65f6-4d73-8ff4-9ca912308fba	angry	asking
43268de7-65f6-4d73-8ff4-9ca912308fba	angry	wanted
43268de7-65f6-4d73-8ff4-9ca912308fba	angry	movie
43268de7-65f6-4d73-8ff4-9ca912308fba	voicemail	sent
43268de7-65f6-4d73-8ff4-9ca912308fba	voicemail	text
43268de7-65f6-4d73-8ff4-9ca912308fba	voicemail	asking
43268de7-65f6-4d73-8ff4-9ca912308fba	voicemail	wanted
43268de7-65f6-4d73-8ff4-9ca912308fba	voicemail	movie
4364e081-3e9b-46bf-9353-2e65bc3b7031	cats	decided
4364e081-3e9b-46bf-9353-2e65bc3b7031	cats	put
4364e081-3e9b-46bf-9353-2e65bc3b7031	cats	catnip
4364e081-3e9b-46bf-9353-2e65bc3b7031	cats	christmas
4364e081-3e9b-46bf-9353-2e65bc3b7031	cats	tree
4364e081-3e9b-46bf-9353-2e65bc3b7031	tree	decided
4364e081-3e9b-46bf-9353-2e65bc3b7031	tree	put
4364e081-3e9b-46bf-9353-2e65bc3b7031	tree	catnip
4364e081-3e9b-46bf-9353-2e65bc3b7031	tree	christmas
4364e081-3e9b-46bf-9353-2e65bc3b7031	tree	tree
43a3c9e0-976d-4f20-93df-15faf6af2854	melanies	put
43a3c9e0-976d-4f20-93df-15faf6af2854	melanies	large
43a3c9e0-976d-4f20-93df-15faf6af2854	melanies	fire
43a3c9e0-976d-4f20-93df-15faf6af2854	melanies	foot
43a3c9e0-976d-4f20-93df-15faf6af2854	house	put
43a3c9e0-976d-4f20-93df-15faf6af2854	house	large
43a3c9e0-976d-4f20-93df-15faf6af2854	house	fire
43a3c9e0-976d-4f20-93df-15faf6af2854	house	foot
43a3c9e0-976d-4f20-93df-15faf6af2854	ended	put
43a3c9e0-976d-4f20-93df-15faf6af2854	ended	large
43a3c9e0-976d-4f20-93df-15faf6af2854	ended	fire
43a3c9e0-976d-4f20-93df-15faf6af2854	ended	foot
43a3c9e0-976d-4f20-93df-15faf6af2854	burning	put
43a3c9e0-976d-4f20-93df-15faf6af2854	burning	large
43a3c9e0-976d-4f20-93df-15faf6af2854	burning	fire
43a3c9e0-976d-4f20-93df-15faf6af2854	burning	foot
43b70706-e127-47ab-85bb-443982cdf2ba	finally	sink
43b70706-e127-47ab-85bb-443982cdf2ba	finally	repaired
43b70706-e127-47ab-85bb-443982cdf2ba	sink	sink
43b70706-e127-47ab-85bb-443982cdf2ba	sink	repaired
43b70706-e127-47ab-85bb-443982cdf2ba	repaired	sink
43b70706-e127-47ab-85bb-443982cdf2ba	repaired	repaired
43e86876-d41c-45d0-b819-4a9a401eb995	started	told
43e86876-d41c-45d0-b819-4a9a401eb995	started	girlfriend
43e86876-d41c-45d0-b819-4a9a401eb995	started	leave
43e86876-d41c-45d0-b819-4a9a401eb995	started	alone
43e86876-d41c-45d0-b819-4a9a401eb995	feel	told
43e86876-d41c-45d0-b819-4a9a401eb995	feel	girlfriend
43e86876-d41c-45d0-b819-4a9a401eb995	feel	leave
43e86876-d41c-45d0-b819-4a9a401eb995	feel	alone
43e86876-d41c-45d0-b819-4a9a401eb995	better	told
43e86876-d41c-45d0-b819-4a9a401eb995	better	girlfriend
43e86876-d41c-45d0-b819-4a9a401eb995	better	leave
43e86876-d41c-45d0-b819-4a9a401eb995	better	alone
43ebe331-f308-4ddf-822b-ddafb6be431b	upset	overjoyed
43ebe331-f308-4ddf-822b-ddafb6be431b	upset	opened
43ebe331-f308-4ddf-822b-ddafb6be431b	upset	fridge
43ebe331-f308-4ddf-822b-ddafb6be431b	woke	overjoyed
43ebe331-f308-4ddf-822b-ddafb6be431b	woke	opened
43ebe331-f308-4ddf-822b-ddafb6be431b	woke	fridge
43f54f56-bfd9-4002-bff9-0737cd0b83a7	stood	asked
43f54f56-bfd9-4002-bff9-0737cd0b83a7	stood	play
43f54f56-bfd9-4002-bff9-0737cd0b83a7	stood	go
43f54f56-bfd9-4002-bff9-0737cd0b83a7	stood	round
43ff94c9-d83c-4ac5-bb44-d91f808c1e61	feliciano	pair
43ff94c9-d83c-4ac5-bb44-d91f808c1e61	feliciano	went
43ff94c9-d83c-4ac5-bb44-d91f808c1e61	feliciano	pick
43ff94c9-d83c-4ac5-bb44-d91f808c1e61	feliciano	olives
43ff94c9-d83c-4ac5-bb44-d91f808c1e61	nice	pair
43ff94c9-d83c-4ac5-bb44-d91f808c1e61	nice	went
43ff94c9-d83c-4ac5-bb44-d91f808c1e61	nice	pick
43ff94c9-d83c-4ac5-bb44-d91f808c1e61	nice	olives
43ff94c9-d83c-4ac5-bb44-d91f808c1e61	day	pair
43ff94c9-d83c-4ac5-bb44-d91f808c1e61	day	went
43ff94c9-d83c-4ac5-bb44-d91f808c1e61	day	pick
43ff94c9-d83c-4ac5-bb44-d91f808c1e61	day	olives
440e12f8-201d-4e8d-9e45-e6c139406534	hamburgers	decided
440e12f8-201d-4e8d-9e45-e6c139406534	hamburgers	order
440e12f8-201d-4e8d-9e45-e6c139406534	hamburgers	pizza
440e12f8-201d-4e8d-9e45-e6c139406534	hamburgers	instead
440e12f8-201d-4e8d-9e45-e6c139406534	made	decided
440e12f8-201d-4e8d-9e45-e6c139406534	made	order
440e12f8-201d-4e8d-9e45-e6c139406534	made	pizza
440e12f8-201d-4e8d-9e45-e6c139406534	made	instead
440e12f8-201d-4e8d-9e45-e6c139406534	delicious	decided
440e12f8-201d-4e8d-9e45-e6c139406534	delicious	order
440e12f8-201d-4e8d-9e45-e6c139406534	delicious	pizza
440e12f8-201d-4e8d-9e45-e6c139406534	delicious	instead
44143544-e012-405c-919f-6342be1aca8b	aya	aya
44143544-e012-405c-919f-6342be1aca8b	aya	stopped
44143544-e012-405c-919f-6342be1aca8b	aya	shopping
44143544-e012-405c-919f-6342be1aca8b	waited	aya
44143544-e012-405c-919f-6342be1aca8b	waited	stopped
44143544-e012-405c-919f-6342be1aca8b	waited	shopping
44143544-e012-405c-919f-6342be1aca8b	anticipation	aya
44143544-e012-405c-919f-6342be1aca8b	anticipation	stopped
44143544-e012-405c-919f-6342be1aca8b	anticipation	shopping
441ea1ed-6f2d-4540-8249-44524486c26d	bus	slept
441ea1ed-6f2d-4540-8249-44524486c26d	bus	bus
441ea1ed-6f2d-4540-8249-44524486c26d	bus	stop
441ea1ed-6f2d-4540-8249-44524486c26d	bus	bench
441ea1ed-6f2d-4540-8249-44524486c26d	bus	rest
441ea1ed-6f2d-4540-8249-44524486c26d	bus	day
441ea1ed-6f2d-4540-8249-44524486c26d	arrived	slept
441ea1ed-6f2d-4540-8249-44524486c26d	arrived	bus
441ea1ed-6f2d-4540-8249-44524486c26d	arrived	stop
441ea1ed-6f2d-4540-8249-44524486c26d	arrived	bench
441ea1ed-6f2d-4540-8249-44524486c26d	arrived	rest
441ea1ed-6f2d-4540-8249-44524486c26d	arrived	day
441ea1ed-6f2d-4540-8249-44524486c26d	time	slept
441ea1ed-6f2d-4540-8249-44524486c26d	time	bus
441ea1ed-6f2d-4540-8249-44524486c26d	time	stop
441ea1ed-6f2d-4540-8249-44524486c26d	time	bench
441ea1ed-6f2d-4540-8249-44524486c26d	time	rest
441ea1ed-6f2d-4540-8249-44524486c26d	time	day
441ea1ed-6f2d-4540-8249-44524486c26d	got	slept
441ea1ed-6f2d-4540-8249-44524486c26d	got	bus
441ea1ed-6f2d-4540-8249-44524486c26d	got	stop
441ea1ed-6f2d-4540-8249-44524486c26d	got	bench
441ea1ed-6f2d-4540-8249-44524486c26d	got	rest
441ea1ed-6f2d-4540-8249-44524486c26d	got	day
441ea1ed-6f2d-4540-8249-44524486c26d	work	slept
441ea1ed-6f2d-4540-8249-44524486c26d	work	bus
441ea1ed-6f2d-4540-8249-44524486c26d	work	stop
441ea1ed-6f2d-4540-8249-44524486c26d	work	bench
441ea1ed-6f2d-4540-8249-44524486c26d	work	rest
441ea1ed-6f2d-4540-8249-44524486c26d	work	day
4471f1ac-1ead-43fc-badf-2d5789bdd589	police	invited
4471f1ac-1ead-43fc-badf-2d5789bdd589	police	woman
4471f1ac-1ead-43fc-badf-2d5789bdd589	police	dinner
4471f1ac-1ead-43fc-badf-2d5789bdd589	came	invited
4471f1ac-1ead-43fc-badf-2d5789bdd589	came	woman
4471f1ac-1ead-43fc-badf-2d5789bdd589	came	dinner
4471f1ac-1ead-43fc-badf-2d5789bdd589	quickly	invited
4471f1ac-1ead-43fc-badf-2d5789bdd589	quickly	woman
4471f1ac-1ead-43fc-badf-2d5789bdd589	quickly	dinner
4481a3e4-c70f-4fd0-ab6a-def6bc4324c7	perfect	decided
4481a3e4-c70f-4fd0-ab6a-def6bc4324c7	perfect	grow
4481a3e4-c70f-4fd0-ab6a-def6bc4324c7	perfect	roses
44ac815d-f034-404c-b524-1728abe2aebe	coach	coach
44ac815d-f034-404c-b524-1728abe2aebe	coach	asked
44ac815d-f034-404c-b524-1728abe2aebe	coach	put
44ac815d-f034-404c-b524-1728abe2aebe	coach	ballet
44ac815d-f034-404c-b524-1728abe2aebe	coach	costume
44ac815d-f034-404c-b524-1728abe2aebe	told	coach
44ac815d-f034-404c-b524-1728abe2aebe	told	asked
44ac815d-f034-404c-b524-1728abe2aebe	told	put
44ac815d-f034-404c-b524-1728abe2aebe	told	ballet
44ac815d-f034-404c-b524-1728abe2aebe	told	costume
44ac815d-f034-404c-b524-1728abe2aebe	hed	coach
44ac815d-f034-404c-b524-1728abe2aebe	hed	asked
44ac815d-f034-404c-b524-1728abe2aebe	hed	put
44ac815d-f034-404c-b524-1728abe2aebe	hed	ballet
44ac815d-f034-404c-b524-1728abe2aebe	hed	costume
44ac815d-f034-404c-b524-1728abe2aebe	made	coach
44ac815d-f034-404c-b524-1728abe2aebe	made	asked
44ac815d-f034-404c-b524-1728abe2aebe	made	put
44ac815d-f034-404c-b524-1728abe2aebe	made	ballet
44ac815d-f034-404c-b524-1728abe2aebe	made	costume
44ac815d-f034-404c-b524-1728abe2aebe	team	coach
44ac815d-f034-404c-b524-1728abe2aebe	team	asked
44ac815d-f034-404c-b524-1728abe2aebe	team	put
44ac815d-f034-404c-b524-1728abe2aebe	team	ballet
44ac815d-f034-404c-b524-1728abe2aebe	team	costume
44b83c91-61e5-48e1-aa8b-a4712e3b837a	harpooner	harpooner
44b83c91-61e5-48e1-aa8b-a4712e3b837a	harpooner	emerged
44b83c91-61e5-48e1-aa8b-a4712e3b837a	harpooner	surfboard
44b83c91-61e5-48e1-aa8b-a4712e3b837a	went	harpooner
44b83c91-61e5-48e1-aa8b-a4712e3b837a	went	emerged
44b83c91-61e5-48e1-aa8b-a4712e3b837a	went	surfboard
44b83c91-61e5-48e1-aa8b-a4712e3b837a	ship	harpooner
44b83c91-61e5-48e1-aa8b-a4712e3b837a	ship	emerged
44b83c91-61e5-48e1-aa8b-a4712e3b837a	ship	surfboard
4513e02f-9c96-4452-9075-cc876a094621	grandson	grandson
4513e02f-9c96-4452-9075-cc876a094621	grandson	upset
4513e02f-9c96-4452-9075-cc876a094621	thanks	grandson
4513e02f-9c96-4452-9075-cc876a094621	thanks	upset
4513e02f-9c96-4452-9075-cc876a094621	wonderful	grandson
4513e02f-9c96-4452-9075-cc876a094621	wonderful	upset
4513e02f-9c96-4452-9075-cc876a094621	gift	grandson
4513e02f-9c96-4452-9075-cc876a094621	gift	upset
4592cfc4-9dad-488f-b2e9-9a0fadf765ad	proud	sad
4592cfc4-9dad-488f-b2e9-9a0fadf765ad	proud	eggs
4592cfc4-9dad-488f-b2e9-9a0fadf765ad	eggs	sad
4592cfc4-9dad-488f-b2e9-9a0fadf765ad	eggs	eggs
45cde8ad-2921-4294-82c6-19532106d509	practice	drop
45cde8ad-2921-4294-82c6-19532106d509	practice	batons
45cde8ad-2921-4294-82c6-19532106d509	time	drop
45cde8ad-2921-4294-82c6-19532106d509	time	batons
45dc3370-c33a-4575-91b8-429fd654fff6	thanked	displeased
45dc3370-c33a-4575-91b8-429fd654fff6	thanked	behind
45dc3370-c33a-4575-91b8-429fd654fff6	thanked	counter
45dc3370-c33a-4575-91b8-429fd654fff6	behind	displeased
45dc3370-c33a-4575-91b8-429fd654fff6	behind	behind
45dc3370-c33a-4575-91b8-429fd654fff6	behind	counter
45dc3370-c33a-4575-91b8-429fd654fff6	counter	displeased
45dc3370-c33a-4575-91b8-429fd654fff6	counter	behind
45dc3370-c33a-4575-91b8-429fd654fff6	counter	counter
45e967df-f624-4d7e-a2b5-70b6fc8ab280	felt	started
45e967df-f624-4d7e-a2b5-70b6fc8ab280	felt	laugh
45e967df-f624-4d7e-a2b5-70b6fc8ab280	scared	started
45e967df-f624-4d7e-a2b5-70b6fc8ab280	scared	laugh
45e9f956-c327-4594-8ff6-b8ece2fda085	told	emerged
45e9f956-c327-4594-8ff6-b8ece2fda085	told	seedy
45e9f956-c327-4594-8ff6-b8ece2fda085	told	backalley
45e9f956-c327-4594-8ff6-b8ece2fda085	told	motel
45e9f956-c327-4594-8ff6-b8ece2fda085	better	emerged
45e9f956-c327-4594-8ff6-b8ece2fda085	better	seedy
45e9f956-c327-4594-8ff6-b8ece2fda085	better	backalley
45e9f956-c327-4594-8ff6-b8ece2fda085	better	motel
45e9f956-c327-4594-8ff6-b8ece2fda085	things	emerged
45e9f956-c327-4594-8ff6-b8ece2fda085	things	seedy
45e9f956-c327-4594-8ff6-b8ece2fda085	things	backalley
45e9f956-c327-4594-8ff6-b8ece2fda085	things	motel
45f26dd9-34dc-4847-bc17-6bbfa58f0b9b	bought	grateful
45f26dd9-34dc-4847-bc17-6bbfa58f0b9b	bought	getting
45f26dd9-34dc-4847-bc17-6bbfa58f0b9b	nice	grateful
45f26dd9-34dc-4847-bc17-6bbfa58f0b9b	nice	getting
45f26dd9-34dc-4847-bc17-6bbfa58f0b9b	house	grateful
45f26dd9-34dc-4847-bc17-6bbfa58f0b9b	house	getting
45f26dd9-34dc-4847-bc17-6bbfa58f0b9b	grateful	grateful
45f26dd9-34dc-4847-bc17-6bbfa58f0b9b	grateful	getting
45ff55e6-4e35-4dbb-8b58-db56dfb68db1	became	grateful
45ff55e6-4e35-4dbb-8b58-db56dfb68db1	became	friends
45ff55e6-4e35-4dbb-8b58-db56dfb68db1	became	loyal
45ff55e6-4e35-4dbb-8b58-db56dfb68db1	friends	grateful
45ff55e6-4e35-4dbb-8b58-db56dfb68db1	friends	friends
45ff55e6-4e35-4dbb-8b58-db56dfb68db1	friends	loyal
45ff55e6-4e35-4dbb-8b58-db56dfb68db1	smaller	grateful
45ff55e6-4e35-4dbb-8b58-db56dfb68db1	smaller	friends
45ff55e6-4e35-4dbb-8b58-db56dfb68db1	smaller	loyal
45ff55e6-4e35-4dbb-8b58-db56dfb68db1	kid	grateful
45ff55e6-4e35-4dbb-8b58-db56dfb68db1	kid	friends
45ff55e6-4e35-4dbb-8b58-db56dfb68db1	kid	loyal
462f4732-5321-4ed5-ad67-2f7bb3668062	bad	dropped
462f4732-5321-4ed5-ad67-2f7bb3668062	bad	knee
462f4732-5321-4ed5-ad67-2f7bb3668062	bad	asked
462f4732-5321-4ed5-ad67-2f7bb3668062	sport	dropped
462f4732-5321-4ed5-ad67-2f7bb3668062	sport	knee
462f4732-5321-4ed5-ad67-2f7bb3668062	sport	asked
462f4732-5321-4ed5-ad67-2f7bb3668062	punched	dropped
462f4732-5321-4ed5-ad67-2f7bb3668062	punched	knee
462f4732-5321-4ed5-ad67-2f7bb3668062	punched	asked
462f4732-5321-4ed5-ad67-2f7bb3668062	face	dropped
462f4732-5321-4ed5-ad67-2f7bb3668062	face	knee
462f4732-5321-4ed5-ad67-2f7bb3668062	face	asked
4632c953-80de-41a8-b957-00dc9b4508aa	taught	fed
4632c953-80de-41a8-b957-00dc9b4508aa	birds	fed
4632c953-80de-41a8-b957-00dc9b4508aa	speak	fed
4695854f-e667-41dc-bfc5-4911842e3ba0	take	decided
4695854f-e667-41dc-bfc5-4911842e3ba0	take	eat
4695854f-e667-41dc-bfc5-4911842e3ba0	take	later
4695854f-e667-41dc-bfc5-4911842e3ba0	day	decided
4695854f-e667-41dc-bfc5-4911842e3ba0	day	eat
4695854f-e667-41dc-bfc5-4911842e3ba0	day	later
4695854f-e667-41dc-bfc5-4911842e3ba0	school	decided
4695854f-e667-41dc-bfc5-4911842e3ba0	school	eat
4695854f-e667-41dc-bfc5-4911842e3ba0	school	later
4709bda3-cdb8-4d4d-b496-b394951eb7f0	got	decided
4709bda3-cdb8-4d4d-b496-b394951eb7f0	got	get
4709bda3-cdb8-4d4d-b496-b394951eb7f0	got	cow
4709bda3-cdb8-4d4d-b496-b394951eb7f0	got	instead
4709bda3-cdb8-4d4d-b496-b394951eb7f0	got	horse
4709bda3-cdb8-4d4d-b496-b394951eb7f0	horse	decided
4709bda3-cdb8-4d4d-b496-b394951eb7f0	horse	get
4709bda3-cdb8-4d4d-b496-b394951eb7f0	horse	cow
4709bda3-cdb8-4d4d-b496-b394951eb7f0	horse	instead
4709bda3-cdb8-4d4d-b496-b394951eb7f0	horse	horse
4709bda3-cdb8-4d4d-b496-b394951eb7f0	always	decided
4709bda3-cdb8-4d4d-b496-b394951eb7f0	always	get
4709bda3-cdb8-4d4d-b496-b394951eb7f0	always	cow
4709bda3-cdb8-4d4d-b496-b394951eb7f0	always	instead
4709bda3-cdb8-4d4d-b496-b394951eb7f0	always	horse
4709bda3-cdb8-4d4d-b496-b394951eb7f0	wanted	decided
4709bda3-cdb8-4d4d-b496-b394951eb7f0	wanted	get
4709bda3-cdb8-4d4d-b496-b394951eb7f0	wanted	cow
4709bda3-cdb8-4d4d-b496-b394951eb7f0	wanted	instead
4709bda3-cdb8-4d4d-b496-b394951eb7f0	wanted	horse
4745d627-be9b-45f2-ad92-99c82cc83f85	regretted	thought
4745d627-be9b-45f2-ad92-99c82cc83f85	regretted	children
4745d627-be9b-45f2-ad92-99c82cc83f85	regretted	would
4745d627-be9b-45f2-ad92-99c82cc83f85	regretted	decision
4745d627-be9b-45f2-ad92-99c82cc83f85	next	thought
4745d627-be9b-45f2-ad92-99c82cc83f85	next	children
4745d627-be9b-45f2-ad92-99c82cc83f85	next	would
4745d627-be9b-45f2-ad92-99c82cc83f85	next	decision
4745d627-be9b-45f2-ad92-99c82cc83f85	day	thought
4745d627-be9b-45f2-ad92-99c82cc83f85	day	children
4745d627-be9b-45f2-ad92-99c82cc83f85	day	would
4745d627-be9b-45f2-ad92-99c82cc83f85	day	decision
475064f6-c45a-45cb-be9c-e9be1ef34099	sewed	didnt
475064f6-c45a-45cb-be9c-e9be1ef34099	sewed	ever
475064f6-c45a-45cb-be9c-e9be1ef34099	sewed	fix
475064f6-c45a-45cb-be9c-e9be1ef34099	sewed	rip
475064f6-c45a-45cb-be9c-e9be1ef34099	rip	didnt
475064f6-c45a-45cb-be9c-e9be1ef34099	rip	ever
475064f6-c45a-45cb-be9c-e9be1ef34099	rip	fix
475064f6-c45a-45cb-be9c-e9be1ef34099	rip	rip
475064f6-c45a-45cb-be9c-e9be1ef34099	got	didnt
475064f6-c45a-45cb-be9c-e9be1ef34099	got	ever
475064f6-c45a-45cb-be9c-e9be1ef34099	got	fix
475064f6-c45a-45cb-be9c-e9be1ef34099	got	rip
475064f6-c45a-45cb-be9c-e9be1ef34099	bigger	didnt
475064f6-c45a-45cb-be9c-e9be1ef34099	bigger	ever
475064f6-c45a-45cb-be9c-e9be1ef34099	bigger	fix
475064f6-c45a-45cb-be9c-e9be1ef34099	bigger	rip
475d4e11-6277-4479-bff2-acb217b91c7e	front	decided
475d4e11-6277-4479-bff2-acb217b91c7e	front	dive
475d4e11-6277-4479-bff2-acb217b91c7e	front	every
475d4e11-6277-4479-bff2-acb217b91c7e	front	time
475d4e11-6277-4479-bff2-acb217b91c7e	body	decided
475d4e11-6277-4479-bff2-acb217b91c7e	body	dive
475d4e11-6277-4479-bff2-acb217b91c7e	body	every
475d4e11-6277-4479-bff2-acb217b91c7e	body	time
475d4e11-6277-4479-bff2-acb217b91c7e	hurt	decided
475d4e11-6277-4479-bff2-acb217b91c7e	hurt	dive
475d4e11-6277-4479-bff2-acb217b91c7e	hurt	every
475d4e11-6277-4479-bff2-acb217b91c7e	hurt	time
475d4e11-6277-4479-bff2-acb217b91c7e	impact	decided
475d4e11-6277-4479-bff2-acb217b91c7e	impact	dive
475d4e11-6277-4479-bff2-acb217b91c7e	impact	every
475d4e11-6277-4479-bff2-acb217b91c7e	impact	time
4776cf79-52c8-46ed-b293-1eb187f6135c	got	bought
4776cf79-52c8-46ed-b293-1eb187f6135c	got	let
4776cf79-52c8-46ed-b293-1eb187f6135c	got	roam
4776cf79-52c8-46ed-b293-1eb187f6135c	got	house
4776cf79-52c8-46ed-b293-1eb187f6135c	parrot	bought
4776cf79-52c8-46ed-b293-1eb187f6135c	parrot	let
4776cf79-52c8-46ed-b293-1eb187f6135c	parrot	roam
4776cf79-52c8-46ed-b293-1eb187f6135c	parrot	house
4776cf79-52c8-46ed-b293-1eb187f6135c	named	bought
4776cf79-52c8-46ed-b293-1eb187f6135c	named	let
4776cf79-52c8-46ed-b293-1eb187f6135c	named	roam
4776cf79-52c8-46ed-b293-1eb187f6135c	named	house
47ee9965-28a7-4837-b021-185f7f102c9a	parents	gave
47ee9965-28a7-4837-b021-185f7f102c9a	parents	agreed
47ee9965-28a7-4837-b021-185f7f102c9a	parents	buy
47ee9965-28a7-4837-b021-185f7f102c9a	parents	car
47ee9965-28a7-4837-b021-185f7f102c9a	learned	gave
47ee9965-28a7-4837-b021-185f7f102c9a	learned	agreed
47ee9965-28a7-4837-b021-185f7f102c9a	learned	buy
47ee9965-28a7-4837-b021-185f7f102c9a	learned	car
47ee9965-28a7-4837-b021-185f7f102c9a	exaggerating	gave
47ee9965-28a7-4837-b021-185f7f102c9a	exaggerating	agreed
47ee9965-28a7-4837-b021-185f7f102c9a	exaggerating	buy
47ee9965-28a7-4837-b021-185f7f102c9a	exaggerating	car
482130ae-9698-477e-a20e-76b48d99a2e3	luckily	finished
482130ae-9698-477e-a20e-76b48d99a2e3	luckily	paper
482130ae-9698-477e-a20e-76b48d99a2e3	luckily	went
482130ae-9698-477e-a20e-76b48d99a2e3	luckily	bed
482130ae-9698-477e-a20e-76b48d99a2e3	saving	finished
482130ae-9698-477e-a20e-76b48d99a2e3	saving	paper
482130ae-9698-477e-a20e-76b48d99a2e3	saving	went
482130ae-9698-477e-a20e-76b48d99a2e3	saving	bed
482130ae-9698-477e-a20e-76b48d99a2e3	everything	finished
482130ae-9698-477e-a20e-76b48d99a2e3	everything	paper
482130ae-9698-477e-a20e-76b48d99a2e3	everything	went
482130ae-9698-477e-a20e-76b48d99a2e3	everything	bed
482130ae-9698-477e-a20e-76b48d99a2e3	external	finished
482130ae-9698-477e-a20e-76b48d99a2e3	external	paper
482130ae-9698-477e-a20e-76b48d99a2e3	external	went
482130ae-9698-477e-a20e-76b48d99a2e3	external	bed
482130ae-9698-477e-a20e-76b48d99a2e3	disk	finished
482130ae-9698-477e-a20e-76b48d99a2e3	disk	paper
482130ae-9698-477e-a20e-76b48d99a2e3	disk	went
482130ae-9698-477e-a20e-76b48d99a2e3	disk	bed
482ec573-3963-4b80-a118-550713f2848f	saved	took
482ec573-3963-4b80-a118-550713f2848f	saved	threw
482ec573-3963-4b80-a118-550713f2848f	saved	trash
482ec573-3963-4b80-a118-550713f2848f	year	took
482ec573-3963-4b80-a118-550713f2848f	year	threw
482ec573-3963-4b80-a118-550713f2848f	year	trash
482ec573-3963-4b80-a118-550713f2848f	never	took
482ec573-3963-4b80-a118-550713f2848f	never	threw
482ec573-3963-4b80-a118-550713f2848f	never	trash
482ec573-3963-4b80-a118-550713f2848f	spent	took
482ec573-3963-4b80-a118-550713f2848f	spent	threw
482ec573-3963-4b80-a118-550713f2848f	spent	trash
4835c7bd-1e52-4347-b409-cf29aa542353	decided	decided
4835c7bd-1e52-4347-b409-cf29aa542353	decided	quit
4835c7bd-1e52-4347-b409-cf29aa542353	decided	high
4835c7bd-1e52-4347-b409-cf29aa542353	decided	school
4835c7bd-1e52-4347-b409-cf29aa542353	liked	decided
4835c7bd-1e52-4347-b409-cf29aa542353	liked	quit
4835c7bd-1e52-4347-b409-cf29aa542353	liked	high
4835c7bd-1e52-4347-b409-cf29aa542353	liked	school
4835c7bd-1e52-4347-b409-cf29aa542353	high	decided
4835c7bd-1e52-4347-b409-cf29aa542353	high	quit
4835c7bd-1e52-4347-b409-cf29aa542353	high	high
4835c7bd-1e52-4347-b409-cf29aa542353	high	school
4835c7bd-1e52-4347-b409-cf29aa542353	school	decided
4835c7bd-1e52-4347-b409-cf29aa542353	school	quit
4835c7bd-1e52-4347-b409-cf29aa542353	school	high
4835c7bd-1e52-4347-b409-cf29aa542353	school	school
48a48f46-cf99-4934-998b-08a1b9e3b225	enjoyed	decided
48a48f46-cf99-4934-998b-08a1b9e3b225	first	decided
48a48f46-cf99-4934-998b-08a1b9e3b225	night	decided
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	wore	refused
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	wore	wear
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	wore	new
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	wore	sweater
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	new	refused
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	new	wear
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	new	new
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	new	sweater
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	sweater	refused
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	sweater	wear
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	sweater	new
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	sweater	sweater
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	school	refused
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	school	wear
48c11b7f-c3d0-42bc-9175-90b0c5d366b4	school	new
